epoch,activation_function,train_loss,test_loss,accuracy,precision,recall,f1_score
281,ReLU,0.172791,0.230729,0.244,0.230321,0.255894,0.242435
282,ReLU,0.17267,0.23075,0.244,0.230321,0.255894,0.242435
283,ReLU,0.172554,0.230746,0.244,0.230321,0.255894,0.242435
284,ReLU,0.172435,0.230784,0.244,0.230321,0.255894,0.242435
285,ReLU,0.17232,0.230774,0.244,0.230321,0.255894,0.242435
286,ReLU,0.172205,0.230812,0.244,0.230321,0.255894,0.242435
287,ReLU,0.172092,0.230817,0.244,0.230321,0.255894,0.242435
288,ReLU,0.171979,0.230845,0.244,0.230321,0.255894,0.242435
289,ReLU,0.171864,0.230866,0.244,0.230321,0.255894,0.242435
290,ReLU,0.17175,0.230872,0.244,0.230321,0.255894,0.242435
291,ReLU,0.171638,0.230892,0.244,0.230395,0.255894,0.242476
292,ReLU,0.171527,0.230916,0.244,0.230395,0.255894,0.242476
293,ReLU,0.171416,0.230928,0.244,0.230395,0.255894,0.242476
294,ReLU,0.171306,0.230962,0.244,0.230395,0.255894,0.242476
295,ReLU,0.171198,0.230982,0.244,0.230395,0.255894,0.242476
296,ReLU,0.171087,0.231003,0.244,0.230395,0.255894,0.242476
297,ReLU,0.170978,0.231004,0.244,0.230395,0.255894,0.242476
298,ReLU,0.170867,0.23105,0.244,0.230395,0.255894,0.242476
299,ReLU,0.170757,0.231062,0.244,0.230395,0.255894,0.242476
300,ReLU,0.170648,0.231091,0.244,0.230395,0.255894,0.242476
301,ReLU,0.17054,0.231096,0.244,0.229473,0.255894,0.241964
302,ReLU,0.170432,0.23112,0.244,0.229508,0.255894,0.241984
303,ReLU,0.170324,0.231135,0.24,0.226476,0.252446,0.238757
304,ReLU,0.170214,0.231166,0.24,0.22606,0.252446,0.238525
305,ReLU,0.170108,0.231173,0.24,0.22606,0.252446,0.238525
306,ReLU,0.17,0.231208,0.24,0.22606,0.252446,0.238525
307,ReLU,0.169892,0.231214,0.24,0.22606,0.252446,0.238525
308,ReLU,0.169786,0.231263,0.24,0.224535,0.252446,0.237674
